,Duration,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
7773,170,0.0,4591,21,4,10,10,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7774,415,1.0,7191,6,5,18,35,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7775,395,1.0,9794,18,5,6,0,12,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7776,170,0.0,3943,1,6,4,0,6,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7777,330,1.0,13626,12,6,6,30,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7778,800,1.0,9663,12,5,20,0,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7779,540,1.0,6093,15,6,7,10,16,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7780,615,1.0,11717,12,3,21,25,7,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7781,800,1.0,14781,18,5,20,0,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7782,165,0.0,7229,3,5,6,0,8,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7783,165,0.0,3898,1,6,20,55,23,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7784,825,1.0,14714,3,6,22,50,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7785,560,1.0,7005,27,5,11,40,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7786,140,0.0,3597,15,6,14,45,17,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7787,160,0.0,4413,18,3,6,55,9,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7788,535,1.0,15353,6,3,10,20,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7789,170,0.0,3943,1,5,10,10,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7790,135,0.0,6297,15,3,13,20,15,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7791,175,0.0,6144,9,3,20,0,22,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7792,1470,2.0,12257,21,5,18,45,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7793,1390,2.0,15129,21,5,13,25,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7794,1375,2.0,10368,24,6,5,30,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7795,560,2.0,13029,9,5,9,40,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7796,1390,2.0,9416,6,6,12,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7797,185,0.0,6934,3,6,18,5,21,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7798,1080,1.0,11467,21,5,20,25,14,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7799,615,1.0,6795,3,6,15,15,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7800,155,0.0,5198,27,3,15,20,17,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7801,1525,1.0,14053,9,3,17,25,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7802,975,1.0,7927,1,4,7,10,23,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7803,165,0.0,4462,18,3,10,10,12,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7804,175,0.0,5048,27,4,7,45,10,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7805,1655,1.0,10844,24,5,20,0,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7806,595,1.0,15411,3,3,8,55,18,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7807,160,0.0,4462,18,3,17,15,19,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7808,90,0.0,5678,27,3,15,50,17,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7809,1110,1.0,15764,6,3,9,55,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7810,1285,1.0,17024,6,3,22,20,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7811,80,0.0,3100,18,6,6,20,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7812,185,0.0,7229,1,5,18,55,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7813,150,0.0,4804,24,4,14,25,16,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7814,180,0.0,5769,24,6,8,20,11,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7815,150,0.0,4384,18,3,19,35,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7816,1535,1.0,6587,27,6,5,15,6,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7817,805,1.0,7832,21,3,5,45,19,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7818,135,0.0,7082,15,3,11,40,13,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7819,135,0.0,6300,15,3,8,20,10,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7820,475,1.0,14571,6,6,8,25,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7821,170,0.0,3943,27,6,13,0,15,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7822,600,1.0,6878,21,5,14,55,0,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7823,90,0.0,1965,1,4,5,45,7,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7824,1065,1.0,9187,21,5,17,0,10,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7825,165,0.0,4441,24,3,21,10,23,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7826,180,0.0,10067,1,3,8,30,11,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7827,305,1.0,5054,27,6,20,25,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7828,900,1.0,7005,6,6,6,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7829,690,1.0,12121,15,5,9,35,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7830,290,1.0,5912,27,5,15,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7831,710,1.0,5192,1,4,7,35,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7832,140,0.0,3597,9,6,13,15,15,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7833,160,0.0,8016,9,3,18,20,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7834,85,0.0,2050,15,3,15,0,16,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7835,175,0.0,4839,21,3,9,35,12,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7836,90,0.0,4049,27,5,6,25,7,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7837,190,0.0,6216,18,6,6,0,9,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
7838,140,0.0,3841,21,6,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7839,160,0.0,3815,15,3,6,55,9,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7840,165,0.0,5176,3,4,17,0,19,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7841,90,0.0,2017,9,5,22,45,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7842,1555,1.0,9187,9,5,7,10,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7843,165,0.0,11598,9,3,9,50,12,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7844,1025,2.0,13014,1,6,19,30,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7845,1040,1.0,10262,1,6,19,15,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7846,1380,2.0,9916,9,4,20,15,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7847,1145,1.0,14231,24,3,16,55,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7848,175,0.0,7229,15,6,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7849,505,1.0,6316,27,3,17,10,1,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7850,155,0.0,4384,9,3,10,20,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7851,1580,2.0,13381,12,6,16,55,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7852,145,0.0,4332,12,5,11,35,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7853,570,1.0,8907,15,6,13,30,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7854,155,0.0,4804,12,6,4,40,7,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7855,1480,1.0,15407,6,3,7,0,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7856,1105,1.0,12898,27,5,10,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7857,480,1.0,6883,27,3,13,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7858,140,0.0,3543,3,5,17,45,20,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7859,165,0.0,4284,6,5,1,30,4,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7860,90,0.0,2437,3,5,21,20,22,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7861,140,0.0,4174,18,4,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7862,960,1.0,14781,21,5,20,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7863,970,2.0,14960,21,5,16,45,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7864,175,0.0,5769,27,6,11,10,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7865,270,1.0,4812,24,4,8,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
7866,975,1.0,9345,18,5,7,10,23,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7867,330,1.0,4864,15,5,7,10,12,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7868,140,0.0,7295,6,3,19,35,21,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7869,1275,2.0,10231,12,6,22,0,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7870,300,1.0,14714,1,6,14,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7871,1470,1.0,12032,27,3,19,15,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7872,175,0.0,4544,15,4,15,15,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7873,705,1.0,10844,15,5,6,30,18,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7874,355,1.0,12476,3,3,6,40,12,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7875,1585,1.0,11087,12,3,20,35,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7876,2280,3.0,10703,6,6,5,15,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7877,835,1.0,6734,9,5,8,35,22,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7878,375,1.0,7832,21,3,14,5,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7879,1045,2.0,11516,1,4,5,50,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7880,140,0.0,3850,18,3,7,55,10,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7881,870,2.0,17229,9,3,13,55,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7882,140,0.0,3873,27,6,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7883,85,0.0,4160,3,4,7,5,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7884,490,1.0,7670,18,5,12,50,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7885,475,1.0,10031,24,3,8,25,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7886,1390,2.0,11150,27,6,13,25,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7887,405,1.0,9134,15,3,11,40,18,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7888,170,0.0,4423,18,5,9,30,12,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7889,150,0.0,3807,21,6,22,50,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7890,1640,1.0,7480,21,5,6,5,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7891,165,0.0,4423,6,5,6,5,8,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7892,180,0.0,4823,18,6,16,55,19,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7893,1645,1.0,12102,24,3,17,0,20,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7894,615,1.0,15342,6,3,9,0,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7895,365,1.0,10844,6,5,16,30,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7896,1420,1.0,7480,12,6,9,45,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7897,580,1.0,4227,1,4,19,0,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7898,1420,1.0,7690,9,6,9,45,9,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7899,330,1.0,8224,18,5,15,55,21,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7900,165,0.0,5823,18,4,19,30,22,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7901,570,1.0,9134,15,3,8,55,18,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7902,470,1.0,26890,1,3,16,55,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7903,1350,1.0,8366,9,6,9,25,7,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7904,1535,1.0,7480,1,6,5,15,6,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7905,365,1.0,14781,12,5,16,30,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7906,2480,2.0,13990,24,3,5,55,23,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7907,1560,2.0,8245,21,3,17,15,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7908,540,1.0,10262,24,6,10,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7909,1330,1.0,12739,12,6,6,30,4,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7910,470,1.0,7575,21,5,11,25,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7911,165,0.0,11633,18,3,17,0,19,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7912,810,2.0,10368,15,6,5,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7913,365,1.0,13817,12,3,16,55,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7914,520,1.0,14231,24,3,13,55,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7915,680,1.0,6992,21,3,11,40,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7916,165,0.0,6961,21,6,6,10,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7917,505,2.0,16263,1,6,20,0,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7918,330,1.0,14714,27,6,7,5,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7919,810,1.0,7740,24,6,7,30,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7920,520,1.0,11087,18,3,11,40,20,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7921,450,1.0,14486,21,3,8,0,15,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7922,375,1.0,6442,21,5,11,55,18,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7923,1830,2.0,10361,18,5,12,0,18,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7924,955,1.0,5320,12,5,7,35,23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7925,1615,2.0,10368,15,6,9,40,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7926,150,0.0,4174,15,5,17,10,19,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7927,875,1.0,8151,21,5,17,40,8,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7928,1610,1.0,12557,21,3,16,0,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7929,165,0.0,6961,15,6,10,0,12,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7930,170,0.0,4441,9,4,21,5,23,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7931,85,0.0,2753,15,3,22,45,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
7932,140,0.0,3841,6,4,22,20,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7933,1010,1.0,5022,6,4,6,10,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7934,170,0.0,5201,6,6,5,10,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7935,180,0.0,6934,3,6,14,10,17,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7936,280,1.0,5699,1,4,17,35,22,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7937,165,0.0,5088,27,6,19,30,22,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7938,650,1.0,8601,21,3,8,25,19,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7939,295,1.0,11319,15,5,9,20,14,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7940,85,0.0,3838,9,3,21,20,22,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7941,1010,1.0,14388,12,5,16,30,9,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7942,1620,2.0,10824,15,6,9,35,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7943,360,1.0,5177,6,4,13,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7944,450,1.0,14714,27,6,11,30,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7945,685,1.0,13626,12,6,8,25,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7946,1490,2.0,13381,24,6,6,50,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7947,1485,2.0,18211,9,3,18,30,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7948,485,2.0,6653,21,3,13,15,21,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7949,570,1.0,14781,12,5,14,5,23,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7950,955,2.0,11458,6,5,9,25,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7951,800,1.0,10844,9,6,6,30,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7952,90,0.0,3342,24,5,2,35,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7953,1100,1.0,10262,24,6,18,15,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7954,140,0.0,5277,24,6,22,5,0,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7955,165,0.0,4441,24,3,6,10,8,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7956,135,0.0,3543,3,5,8,20,10,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7957,330,1.0,13912,6,3,6,45,12,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7958,740,1.0,9315,27,5,6,40,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7959,335,1.0,10262,1,6,22,50,4,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7960,1560,2.0,12199,27,6,17,15,19,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7961,140,0.0,5277,27,5,22,5,0,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7962,1170,2.0,6117,12,6,9,10,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7963,170,0.0,5734,24,3,10,10,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7964,660,1.0,8627,6,3,20,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7965,830,1.0,6795,15,6,11,40,1,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7966,195,0.0,5601,21,5,14,25,17,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7967,180,0.0,7229,21,4,17,45,20,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7968,630,1.0,8330,9,5,15,0,1,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7969,170,0.0,4823,3,5,8,30,11,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7970,1610,1.0,13759,24,3,19,45,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7971,1600,2.0,10231,12,6,5,0,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7972,1425,1.0,12898,27,5,19,15,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7973,280,1.0,19225,6,3,5,45,10,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7974,85,0.0,4995,27,5,7,5,8,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7975,320,1.0,5298,12,6,6,50,12,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7976,1950,2.0,9254,21,3,10,20,18,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7977,300,1.0,5177,6,4,14,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7978,1625,1.0,9345,21,5,20,20,23,25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7979,475,1.0,10844,6,5,8,25,16,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7980,1545,2.0,15428,3,3,5,55,7,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7981,300,1.0,7255,21,5,16,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7982,1655,1.0,12898,21,5,9,0,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7983,295,1.0,8707,1,3,13,40,18,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7984,1100,1.0,10262,3,6,18,15,12,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7985,870,1.0,13067,6,5,20,25,10,55,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
