,Airline,Source,Destination,Duration,Total_Stops,Price,Day_of_Journey,Month_of_Journey,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute
8829,Vistara,Mumbai,Hyderabad,1560,1.0,12395,6,3,20,55,22,55
8830,SpiceJet,Kolkata,Banglore,155,0.0,3841,27,4,6,55,9,30
8831,Air Asia,Delhi,Cochin,470,1.0,8759,3,6,7,55,15,45
8832,IndiGo,Delhi,Cochin,645,1.0,7738,21,3,4,45,15,30
8833,IndiGo,Delhi,Cochin,630,1.0,7503,18,5,15,0,1,30
8834,IndiGo,Delhi,Cochin,845,1.0,5883,3,6,11,25,1,30
8835,Jet Airways,Kolkata,Banglore,800,1.0,12692,12,6,20,25,9,45
8836,IndiGo,Banglore,Delhi,170,0.0,4823,15,4,8,30,11,20
8837,SpiceJet,Mumbai,Hyderabad,90,0.0,2017,27,5,5,45,7,15
8838,Air India,Delhi,Cochin,1180,2.0,8603,12,6,12,0,7,40
8839,Jet Airways,Banglore,Delhi,175,0.0,5769,21,6,11,10,14,5
8840,Jet Airways,Kolkata,Banglore,1400,1.0,12681,1,4,18,55,18,15
8841,SpiceJet,Banglore,Delhi,160,0.0,3625,24,6,5,55,8,35
8842,IndiGo,Delhi,Cochin,975,1.0,8854,9,5,9,15,1,30
8843,IndiGo,Mumbai,Hyderabad,90,0.0,2754,15,5,2,35,4,5
8844,Air India,Delhi,Cochin,555,1.0,8372,12,6,10,0,19,15
8845,Jet Airways,Delhi,Cochin,1235,1.0,10262,12,6,16,0,12,35
8846,Air India,Chennai,Kolkata,135,0.0,10810,3,3,11,40,13,55
8847,IndiGo,Chennai,Kolkata,145,0.0,3540,15,6,5,15,7,40
8848,Jet Airways,Banglore,Delhi,185,0.0,8016,6,6,18,55,22,0
8849,IndiGo,Banglore,New Delhi,170,0.0,6860,9,3,10,30,13,20
8850,Air Asia,Delhi,Cochin,340,1.0,6451,27,4,16,45,22,25
8851,Jet Airways,Kolkata,Banglore,1120,1.0,13067,6,5,20,25,15,5
8852,Jet Airways,Kolkata,Banglore,1500,1.0,11467,6,5,17,0,18,0
8853,Air India,Kolkata,Banglore,795,1.0,10203,9,5,10,0,23,15
8854,Air Asia,Kolkata,Banglore,150,0.0,4082,12,3,22,50,1,20
8855,Air India,Delhi,Cochin,500,2.0,13276,21,5,10,55,19,15
8856,Jet Airways,Banglore,New Delhi,420,2.0,23001,9,3,8,55,15,55
8857,Jet Airways,Kolkata,Banglore,1550,1.0,10844,6,6,18,55,20,45
8858,IndiGo,Banglore,Delhi,175,0.0,4990,27,6,18,55,21,50
8859,Jet Airways,Banglore,New Delhi,550,1.0,10037,9,3,5,50,15,0
8860,Jet Airways,Kolkata,Banglore,520,1.0,14388,6,5,20,0,4,40
8861,IndiGo,Banglore,New Delhi,170,0.0,7303,24,3,16,55,19,45
8862,Air India,Delhi,Cochin,1305,2.0,12287,3,3,21,30,19,15
8863,Jet Airways,Kolkata,Banglore,400,1.0,10844,6,6,14,5,20,45
8864,Jet Airways,Mumbai,Hyderabad,90,0.0,4995,24,5,10,20,11,50
8865,Multiple carriers,Delhi,Cochin,440,1.0,9794,27,5,11,40,19,0
8866,IndiGo,Kolkata,Banglore,240,1.0,4226,6,6,6,20,10,20
8867,IndiGo,Delhi,Cochin,845,1.0,7318,21,3,11,30,1,35
8868,Jet Airways,Kolkata,Banglore,735,1.0,8529,12,6,20,0,8,15
8869,Air India,Kolkata,Banglore,1830,2.0,9416,12,6,12,0,18,30
8870,Jet Airways,Delhi,Cochin,1620,2.0,11507,3,6,9,35,12,35
8871,Air India,Kolkata,Banglore,970,2.0,9920,1,4,16,45,8,55
8872,Multiple carriers,Delhi,Cochin,540,1.0,7038,18,5,7,10,16,10
8873,GoAir,Delhi,Cochin,355,1.0,4959,3,6,7,0,12,55
8874,Jet Airways,Mumbai,Hyderabad,85,0.0,5678,9,6,7,5,8,30
8875,Jet Airways,Banglore,Delhi,180,0.0,7229,9,6,8,20,11,20
8876,Jet Airways,Kolkata,Banglore,425,1.0,7064,1,4,16,30,23,35
8877,IndiGo,Banglore,Delhi,170,0.0,4823,6,4,8,30,11,20
8878,Jet Airways,Kolkata,Banglore,365,1.0,14571,24,5,16,30,22,35
8879,IndiGo,Kolkata,Banglore,165,0.0,4148,27,3,9,35,12,20
8880,Air India,Kolkata,Banglore,920,2.0,13873,24,5,10,0,1,20
8881,Jet Airways,Delhi,Cochin,1415,1.0,10262,24,6,13,0,12,35
8882,Jet Airways,Delhi,Cochin,1430,2.0,15129,21,5,19,10,19,0
8883,Multiple carriers,Delhi,Cochin,830,1.0,6645,9,4,11,40,1,30
8884,IndiGo,Kolkata,Banglore,155,0.0,4804,1,5,17,15,19,50
8885,IndiGo,Banglore,New Delhi,245,1.0,5746,9,3,11,20,15,25
8886,GoAir,Delhi,Cochin,460,1.0,5199,9,6,5,55,13,35
8887,IndiGo,Chennai,Kolkata,140,0.0,4332,18,3,19,35,21,55
8888,IndiGo,Delhi,Cochin,575,1.0,6416,1,6,11,25,21,0
8889,Air India,Banglore,New Delhi,575,2.0,12935,18,3,6,45,16,20
8890,Jet Airways,Banglore,New Delhi,685,1.0,7832,21,3,8,55,20,20
8891,Jet Airways,Kolkata,Banglore,730,1.0,8586,1,5,16,30,4,40
8892,Jet Airways,Banglore,Delhi,175,0.0,5769,24,6,15,15,18,10
8893,Jet Airways,Mumbai,Hyderabad,90,0.0,8040,21,5,10,20,11,50
8894,Vistara,Delhi,Cochin,190,0.0,12411,6,3,6,0,9,10
8895,Air India,Kolkata,Banglore,745,1.0,8366,9,6,9,25,21,50
8896,Multiple carriers,Delhi,Cochin,705,1.0,7354,3,6,7,30,19,15
8897,Air India,Banglore,New Delhi,665,2.0,13576,1,3,11,5,22,10
8898,Multiple carriers,Delhi,Cochin,585,1.0,11622,3,6,9,15,19,0
8899,Air India,Kolkata,Banglore,1045,2.0,12723,6,6,5,50,23,15
8900,Jet Airways,Kolkata,Banglore,900,1.0,13759,24,3,8,25,23,25
8901,IndiGo,Delhi,Cochin,380,1.0,6412,15,5,16,10,22,30
8902,IndiGo,Delhi,Cochin,765,2.0,6494,27,3,8,35,21,20
8903,Jet Airways,Mumbai,Hyderabad,90,0.0,5678,24,3,15,50,17,20
8904,Air India,Kolkata,Banglore,1545,1.0,8891,12,5,9,25,11,10
8905,Jet Airways,Delhi,Cochin,1260,1.0,17024,3,3,21,50,18,50
8906,Jet Airways,Delhi,Cochin,560,2.0,10368,12,6,9,40,19,0
8907,Jet Airways,Kolkata,Banglore,1335,1.0,14571,9,6,20,0,18,15
8908,Jet Airways,Banglore,New Delhi,495,1.0,7832,21,3,7,0,15,15
8909,Jet Airways,Kolkata,Banglore,750,1.0,14151,9,5,9,35,22,5
8910,Multiple carriers,Delhi,Cochin,510,1.0,7154,21,3,10,45,19,15
8911,Air Asia,Kolkata,Banglore,710,1.0,5192,15,4,7,35,19,25
8912,Multiple carriers,Delhi,Cochin,630,2.0,21483,6,3,15,5,1,35
8913,Jet Airways,Kolkata,Banglore,730,1.0,6812,6,6,16,30,4,40
8914,IndiGo,Banglore,New Delhi,300,1.0,13292,3,3,19,35,0,35
8915,IndiGo,Kolkata,Banglore,155,0.0,4174,9,4,22,15,0,50
8916,Jet Airways,Delhi,Cochin,1045,2.0,11150,27,6,19,10,12,35
8917,IndiGo,Delhi,Cochin,310,1.0,5912,24,4,17,5,22,15
8918,Air India,Delhi,Cochin,570,1.0,8907,27,6,13,30,23,0
8919,Air India,Banglore,New Delhi,640,1.0,8767,9,3,17,0,3,40
8920,Jet Airways,Delhi,Cochin,520,1.0,12242,27,3,19,45,4,25
8921,Air India,Kolkata,Banglore,580,1.0,6327,24,5,19,0,4,40
8922,SpiceJet,Chennai,Kolkata,135,0.0,3543,24,5,9,45,12,0
8923,Multiple carriers,Delhi,Cochin,675,1.0,15058,3,6,8,0,19,15
8924,Jet Airways,Banglore,New Delhi,1410,1.0,11087,12,3,18,55,18,25
8925,Jet Airways,Kolkata,Banglore,520,1.0,13941,9,5,20,0,4,40
8926,SpiceJet,Delhi,Cochin,380,1.0,7317,1,6,15,45,22,5
8927,Jet Airways,Delhi,Cochin,1430,2.0,15129,9,5,19,10,19,0
8928,Jet Airways,Kolkata,Banglore,775,1.0,9663,24,5,21,10,10,5
8929,IndiGo,Delhi,Cochin,300,1.0,5065,24,4,16,0,21,0
8930,Air India,Delhi,Cochin,795,1.0,8907,27,6,9,45,23,0
8931,SpiceJet,Kolkata,Banglore,150,0.0,4148,21,3,9,0,11,30
8932,Multiple carriers,Delhi,Cochin,420,1.0,13587,9,6,14,0,21,0
8933,Jet Airways,Delhi,Cochin,395,1.0,10262,6,6,21,50,4,25
8934,Jet Airways,Banglore,New Delhi,1090,1.0,12284,18,3,14,5,8,15
8935,Jet Airways,Kolkata,Banglore,1285,1.0,14781,15,5,18,55,16,20
8936,Jet Airways,Kolkata,Banglore,1495,1.0,9663,18,5,8,25,9,20
8937,IndiGo,Banglore,New Delhi,170,0.0,19685,1,3,13,0,15,50
8938,Air India,Kolkata,Banglore,795,1.0,10203,12,5,10,0,23,15
8939,Jet Airways,Kolkata,Banglore,1330,1.0,13941,15,5,6,30,4,40
8940,Air India,Banglore,New Delhi,165,0.0,25703,1,3,21,10,23,55
8941,Jet Airways,Delhi,Cochin,865,1.0,10262,9,6,14,0,4,25
8942,SpiceJet,Chennai,Kolkata,140,0.0,3543,1,5,17,45,20,5
8943,SpiceJet,Kolkata,Banglore,150,0.0,3841,6,4,14,55,17,25
8944,Jet Airways,Delhi,Cochin,450,1.0,15554,18,5,11,30,19,0
8945,Jet Airways,Kolkata,Banglore,345,1.0,10844,24,5,14,5,19,50
8946,Jet Airways,Kolkata,Banglore,1285,1.0,12692,12,6,17,0,14,25
8947,Jet Airways,Mumbai,Hyderabad,90,0.0,3210,9,6,19,35,21,5
8948,Air India,Delhi,Cochin,435,2.0,9601,15,5,12,0,19,15
8949,Multiple carriers,Delhi,Cochin,750,1.0,13377,15,6,13,0,1,30
8950,Jet Airways,Kolkata,Banglore,1395,1.0,11134,24,3,18,55,18,10
8951,Multiple carriers,Delhi,Cochin,725,1.0,8055,27,3,8,55,21,0
8952,Jet Airways,Delhi,Cochin,655,1.0,12242,27,3,17,30,4,25
8953,Air India,Banglore,New Delhi,1520,1.0,8425,9,3,22,0,23,20
8954,SpiceJet,Mumbai,Hyderabad,90,0.0,2753,15,6,5,45,7,15
8955,SpiceJet,Banglore,Delhi,175,0.0,3311,27,5,21,10,0,5
8956,IndiGo,Kolkata,Banglore,240,1.0,4226,12,6,6,20,10,20
8957,Jet Airways,Banglore,New Delhi,1210,1.0,26890,1,3,8,55,5,5
8958,Multiple carriers,Delhi,Cochin,780,1.0,12524,24,6,6,0,19,0
8959,SpiceJet,Kolkata,Banglore,150,0.0,3847,21,3,17,15,19,45
8960,Jet Airways,Kolkata,Banglore,425,1.0,12681,1,4,16,30,23,35
8961,Jet Airways,Delhi,Cochin,1140,2.0,13882,6,6,9,25,4,25
8962,Jet Airways,Delhi,Cochin,1615,2.0,15129,18,5,9,40,12,35
8963,Jet Airways,Kolkata,Banglore,740,1.0,10844,6,6,8,25,20,45
8964,Jet Airways,Banglore,New Delhi,650,1.0,12547,12,3,21,25,8,15
8965,Jet Airways,Kolkata,Banglore,585,1.0,14178,9,6,18,55,4,40
8966,IndiGo,Delhi,Cochin,575,1.0,14871,3,3,16,0,1,35
8967,Jet Airways,Delhi,Cochin,1125,2.0,10368,9,6,9,40,4,25
8968,Multiple carriers,Delhi,Cochin,780,1.0,15078,6,3,8,0,21,0
8969,IndiGo,Kolkata,Banglore,160,0.0,4804,21,5,21,25,0,5
8970,SpiceJet,Kolkata,Banglore,150,0.0,3873,9,5,17,10,19,40
8971,SpiceJet,Kolkata,Banglore,150,0.0,3841,24,6,17,10,19,40
8972,GoAir,Delhi,Cochin,355,1.0,5457,1,6,7,0,12,55
8973,Jet Airways,Kolkata,Banglore,510,1.0,14781,12,5,14,5,22,35
8974,Jet Airways,Delhi,Cochin,1260,1.0,15764,9,3,21,50,18,50
8975,Vistara,Banglore,Delhi,170,0.0,4668,12,6,9,45,12,35
8976,Jet Airways,Delhi,Cochin,195,0.0,9564,24,6,11,0,14,15
8977,IndiGo,Delhi,Cochin,860,1.0,7191,15,5,6,40,21,0
8978,Jet Airways,Delhi,Cochin,520,1.0,15764,6,3,19,45,4,25
8979,Jet Airways,Kolkata,Banglore,1315,1.0,14388,6,5,14,5,12,0
8980,Jet Airways,Delhi,Cochin,520,1.0,6540,27,3,19,45,4,25
8981,SpiceJet,Banglore,Delhi,170,0.0,3625,24,6,9,30,12,20
8982,Multiple carriers,Delhi,Cochin,705,1.0,8266,9,5,7,30,19,15
8983,SpiceJet,Kolkata,Banglore,435,1.0,10944,18,5,11,15,18,30
8984,IndiGo,Delhi,Cochin,300,1.0,5073,27,3,16,0,21,0
8985,Jet Airways,Banglore,New Delhi,400,1.0,9134,15,3,5,45,12,25
8986,Vistara,Kolkata,Banglore,1440,1.0,8085,12,6,20,20,20,20
8987,Jet Airways,Banglore,New Delhi,325,1.0,22270,6,3,7,0,12,25
8988,Air India,Kolkata,Banglore,1620,2.0,9836,1,4,7,0,10,0
8989,IndiGo,Delhi,Cochin,420,1.0,14871,3,3,18,35,1,35
8990,Jet Airways,Mumbai,Hyderabad,605,2.0,23528,12,3,6,30,16,35
8991,Jet Airways,Banglore,Delhi,180,0.0,8016,6,6,7,10,10,10
8992,Jet Airways,Banglore,New Delhi,550,1.0,12284,18,3,7,0,16,10
8993,Multiple carriers,Delhi,Cochin,900,1.0,7005,12,6,6,0,21,0
8994,IndiGo,Kolkata,Banglore,155,0.0,4804,3,6,11,30,14,5
8995,IndiGo,Delhi,Cochin,300,1.0,6827,27,3,5,5,10,5
8996,Air India,Mumbai,Hyderabad,80,0.0,3100,12,5,6,20,7,40
8997,Jet Airways,Mumbai,Hyderabad,90,0.0,2759,15,3,19,35,21,5
8998,Jet Airways,Kolkata,Banglore,1480,1.0,13067,9,5,20,25,21,5
8999,GoAir,Banglore,Delhi,165,0.0,3898,15,4,20,55,23,40
9000,Jet Airways,Delhi,Cochin,1125,2.0,10368,12,6,9,40,4,25
9001,SpiceJet,Banglore,New Delhi,170,0.0,4273,18,3,5,45,8,35
9002,SpiceJet,Banglore,Delhi,160,0.0,3311,24,5,5,55,8,35
9003,Multiple carriers,Delhi,Cochin,720,1.0,15136,6,3,9,0,21,0
9004,Multiple carriers,Delhi,Cochin,665,1.0,6601,9,4,7,5,18,10
9005,Vistara,Kolkata,Banglore,1580,1.0,8452,24,5,20,20,22,40
9006,Jet Airways,Kolkata,Banglore,1285,1.0,9314,1,5,17,0,14,25
9007,IndiGo,Delhi,Cochin,345,1.0,6386,1,6,2,0,7,45
9008,Multiple carriers,Delhi,Cochin,840,1.0,13377,24,6,11,30,1,30
9009,Jet Airways,Mumbai,Hyderabad,90,0.0,5678,3,3,2,55,4,25
9010,Air Asia,Banglore,Delhi,170,0.0,4483,18,5,23,55,2,45
9011,Jet Airways,Delhi,Cochin,1355,1.0,12898,27,5,14,0,12,35
9012,IndiGo,Banglore,New Delhi,175,0.0,7648,3,3,7,10,10,5
9013,Jet Airways,Kolkata,Banglore,1025,1.0,14571,9,6,6,30,23,35
9014,IndiGo,Mumbai,Hyderabad,90,0.0,4049,27,6,6,25,7,55
9015,Air India,Banglore,New Delhi,875,2.0,11728,18,3,8,50,23,25
9016,SpiceJet,Kolkata,Banglore,155,0.0,3873,18,4,6,55,9,30
9017,Air India,Delhi,Cochin,765,1.0,7480,9,5,20,40,9,25
9018,Jet Airways,Banglore,Delhi,180,0.0,8541,21,6,19,50,22,50
9019,Jet Airways,Banglore,New Delhi,755,1.0,31825,1,3,22,50,11,25
9020,IndiGo,Chennai,Kolkata,140,0.0,3597,1,6,14,45,17,5
9021,Jet Airways,Banglore,New Delhi,1070,1.0,13817,12,3,21,25,15,15
9022,Jet Airways,Kolkata,Banglore,740,1.0,14571,24,5,8,25,20,45
9023,Air Asia,Delhi,Cochin,865,1.0,6853,15,6,16,45,7,10
9024,Jet Airways,Delhi,Cochin,1760,2.0,16704,27,5,23,5,4,25
9025,SpiceJet,Banglore,Delhi,170,0.0,3573,27,5,9,30,12,20
9026,Vistara,Kolkata,Banglore,1550,1.0,9345,15,5,17,0,18,50
9027,Jet Airways,Delhi,Cochin,1375,2.0,13014,15,6,5,30,4,25
9028,Multiple carriers,Delhi,Cochin,780,1.0,13797,12,6,8,0,21,0
9029,Air India,Banglore,New Delhi,1355,3.0,12358,3,3,12,0,10,35
9030,Multiple carriers,Delhi,Cochin,440,1.0,14086,9,3,18,15,1,35
9031,IndiGo,Chennai,Kolkata,140,0.0,3597,3,5,19,35,21,55
9032,Jet Airways,Kolkata,Banglore,800,1.0,13731,24,5,18,55,8,15
9033,Jet Airways,Delhi,Cochin,520,1.0,12898,21,5,19,45,4,25
9034,Jet Airways,Delhi,Cochin,745,1.0,14714,6,6,16,0,4,25
9035,Vistara,Banglore,Delhi,170,0.0,5403,12,4,11,30,14,20
9036,Jet Airways,Banglore,Delhi,165,0.0,5769,24,6,6,0,8,45
9037,Air Asia,Kolkata,Banglore,155,0.0,5620,24,3,10,20,12,55
9038,IndiGo,Delhi,Cochin,195,0.0,5000,18,6,5,35,8,50
9039,Air India,Delhi,Cochin,1420,1.0,7480,6,5,9,45,9,25
9040,Air India,Delhi,Cochin,1855,2.0,10703,21,3,12,20,19,15
9041,Multiple carriers,Delhi,Cochin,570,1.0,13727,18,5,11,30,21,0
9042,Jet Airways,Kolkata,Banglore,800,1.0,14388,12,5,20,0,9,20
9043,Air India,Kolkata,Banglore,920,2.0,13033,6,6,10,0,1,20
9044,Jet Airways,Banglore,New Delhi,1420,1.0,22270,1,3,8,0,7,40
9045,IndiGo,Delhi,Cochin,345,1.0,6769,27,5,21,50,3,35
9046,Air Asia,Kolkata,Banglore,500,2.0,5192,24,5,15,10,23,30
9047,Jet Airways,Mumbai,Hyderabad,85,0.0,4995,24,5,2,55,4,20
9048,IndiGo,Chennai,Kolkata,140,0.0,8580,1,3,7,55,10,15
9049,Air India,Delhi,Cochin,1255,1.0,7480,15,6,12,30,9,25
9050,Jet Airways,Banglore,Delhi,180,0.0,5198,27,4,8,20,11,20
9051,Jet Airways,Delhi,Cochin,560,2.0,10368,6,6,9,40,19,0
9052,Jet Airways,Mumbai,Hyderabad,85,0.0,8040,6,5,7,5,8,30
9053,Jet Airways,Delhi,Cochin,1205,2.0,18909,9,3,8,20,4,25
9054,Air India,Kolkata,Banglore,1345,2.0,12849,1,4,7,0,5,25
9055,Air India,Delhi,Cochin,1350,1.0,22798,1,3,9,45,8,15
9056,Jet Airways,Kolkata,Banglore,590,1.0,14571,6,6,8,25,18,15
9057,Jet Airways,Banglore,New Delhi,1090,1.0,13502,6,3,14,5,8,15
9058,SpiceJet,Chennai,Kolkata,140,0.0,3332,27,3,17,45,20,5
9059,Multiple carriers,Delhi,Cochin,705,1.0,7354,6,6,7,30,19,15
9060,Multiple carriers,Delhi,Cochin,660,1.0,8073,15,5,10,0,21,0
9061,IndiGo,Mumbai,Hyderabad,85,0.0,4049,21,3,9,10,10,35
9062,Jet Airways,Delhi,Cochin,1570,1.0,15029,9,3,2,15,4,25
9063,Air India,Delhi,Cochin,1420,2.0,10975,24,6,9,45,9,25
9064,Multiple carriers,Delhi,Cochin,920,1.0,7038,1,6,7,10,22,30
9065,Jet Airways,Delhi,Cochin,660,1.0,15554,9,5,8,0,19,0
9066,Air India,Banglore,Delhi,170,0.0,5228,12,6,21,5,23,55
9067,IndiGo,Delhi,Cochin,325,1.0,5636,1,6,2,0,7,25
9068,Air India,Delhi,Cochin,1180,2.0,9653,27,6,12,0,7,40
9069,Jet Airways,Kolkata,Banglore,910,1.0,8586,24,5,18,55,10,5
9070,SpiceJet,Mumbai,Hyderabad,90,0.0,2017,21,5,13,15,14,45
9071,Vistara,Kolkata,Banglore,1625,1.0,9345,24,5,20,20,23,25
9072,Jet Airways,Delhi,Cochin,1925,2.0,9270,21,3,10,45,18,50
9073,Jet Airways,Delhi,Cochin,810,2.0,13292,3,6,5,30,19,0
9074,Jet Airways,Delhi,Cochin,1570,2.0,8098,27,3,17,35,19,45
9075,Air India,Delhi,Cochin,1420,1.0,7952,6,6,9,45,9,25
9076,IndiGo,Delhi,Cochin,415,1.0,5883,12,6,18,35,1,30
9077,Jet Airways,Banglore,Delhi,180,0.0,8016,6,6,19,50,22,50
9078,SpiceJet,Kolkata,Banglore,150,0.0,4174,18,5,17,10,19,40
9079,Multiple carriers,Delhi,Cochin,925,1.0,10696,3,6,7,5,22,30
9080,Vistara,Banglore,Delhi,155,0.0,4878,12,6,17,0,19,35
9081,SpiceJet,Banglore,Delhi,170,0.0,3971,1,4,9,30,12,20
9082,Multiple carriers,Delhi,Cochin,390,1.0,7198,3,6,19,0,1,30
9083,Jet Airways,Kolkata,Banglore,1540,1.0,9314,6,5,20,25,22,5
9084,SpiceJet,Banglore,Delhi,170,0.0,4423,1,5,9,30,12,20
9085,SpiceJet,Kolkata,Banglore,155,0.0,3841,6,4,6,55,9,30
9086,Multiple carriers,Delhi,Cochin,510,1.0,7154,27,3,10,45,19,15
9087,Air India,Delhi,Cochin,735,1.0,9929,15,6,7,0,19,15
9088,Multiple carriers,Delhi,Cochin,455,1.0,8266,9,5,11,40,19,15
9089,Multiple carriers,Delhi,Cochin,630,1.0,10877,12,6,8,30,19,0
9090,IndiGo,Kolkata,Banglore,150,0.0,4804,24,6,15,15,17,45
9091,Multiple carriers,Delhi,Cochin,570,1.0,13587,15,6,11,30,21,0
9092,IndiGo,Delhi,Cochin,515,1.0,13611,6,3,4,45,13,20
9093,IndiGo,Delhi,Cochin,975,1.0,6628,6,6,9,15,1,30
9094,IndiGo,Delhi,Cochin,195,0.0,5601,12,6,14,25,17,40
9095,SpiceJet,Delhi,Cochin,315,1.0,5583,15,4,6,5,11,20
9096,IndiGo,Banglore,Delhi,170,0.0,3943,21,5,10,10,13,0
9097,IndiGo,Banglore,New Delhi,170,0.0,4777,24,3,4,0,6,50
9098,Jet Airways,Kolkata,Banglore,960,1.0,9663,12,5,20,0,12,0
9099,Jet Airways,Delhi,Cochin,1375,2.0,10368,1,6,5,30,4,25
9100,IndiGo,Delhi,Cochin,415,1.0,5883,15,6,18,35,1,30
9101,IndiGo,Kolkata,Banglore,155,0.0,4804,27,4,11,30,14,5
9102,Vistara,Banglore,New Delhi,155,0.0,13383,3,3,16,0,18,35
9103,Multiple carriers,Delhi,Cochin,555,1.0,9646,1,6,13,15,22,30
9104,Jet Airways,Kolkata,Banglore,1570,1.0,11467,1,5,17,0,19,10
9105,Air Asia,Kolkata,Banglore,720,1.0,5192,12,5,22,40,10,40
9106,Jet Airways,Delhi,Cochin,1300,2.0,13376,12,6,6,45,4,25
9107,Air Asia,Banglore,New Delhi,165,0.0,6477,3,3,23,25,2,10
9108,Multiple carriers,Delhi,Cochin,720,1.0,13727,18,5,9,0,21,0
9109,Vistara,Kolkata,Banglore,1640,1.0,9555,18,5,17,0,20,20
9110,Jet Airways,Delhi,Cochin,1430,2.0,12819,24,6,19,10,19,0
9111,Vistara,Mumbai,Hyderabad,750,1.0,12395,6,3,10,25,22,55
9112,Jet Airways,Delhi,Cochin,550,1.0,10262,15,6,19,15,4,25
9113,Jet Airways,Kolkata,Banglore,740,1.0,14781,21,5,8,25,20,45
9114,Jet Airways,Mumbai,Hyderabad,90,0.0,5678,12,5,10,20,11,50
9115,SpiceJet,Kolkata,Banglore,330,1.0,7804,15,5,15,55,21,25
9116,Jet Airways,Delhi,Cochin,1680,1.0,10262,27,6,15,0,19,0
9117,Jet Airways,Banglore,Delhi,180,0.0,5198,18,5,19,50,22,50
9118,IndiGo,Mumbai,Hyderabad,90,0.0,4049,3,5,6,25,7,55
9119,Air Asia,Banglore,Delhi,165,0.0,3383,15,6,11,10,13,55
9120,Air India,Delhi,Cochin,320,1.0,7174,27,5,17,40,23,0
9121,Air India,Delhi,Cochin,1590,1.0,8907,15,5,20,30,23,0
9122,Jet Airways,Delhi,Cochin,1615,2.0,13014,1,6,9,40,12,35
9123,Jet Airways,Kolkata,Banglore,665,1.0,13584,6,5,21,10,8,15
9124,Air Asia,Kolkata,Banglore,150,0.0,4107,15,5,22,50,1,20
9125,Jet Airways,Mumbai,Hyderabad,90,0.0,2071,15,3,2,55,4,25
9126,Jet Airways,Delhi,Cochin,450,1.0,12373,9,5,20,55,4,25
9127,Air India,Banglore,New Delhi,1745,2.0,13303,12,3,8,50,13,55
9128,Jet Airways,Kolkata,Banglore,1055,1.0,8529,12,6,16,30,10,5
9129,Jet Airways,Kolkata,Banglore,1495,1.0,14571,6,6,18,55,19,50
9130,Jet Airways,Delhi,Cochin,1760,2.0,15129,27,5,23,5,4,25
9131,Jet Airways,Banglore,Delhi,180,0.0,8016,9,6,8,20,11,20
9132,IndiGo,Kolkata,Banglore,160,0.0,4804,6,6,21,25,0,5
9133,Air India,Banglore,New Delhi,325,1.0,5118,9,3,6,50,12,15
9134,Jet Airways,Kolkata,Banglore,1430,1.0,9663,18,5,8,25,8,15
9135,Air India,Kolkata,Banglore,1840,2.0,12723,9,6,5,50,12,30
9136,GoAir,Banglore,Delhi,165,0.0,3419,12,5,20,55,23,40
9137,Jet Airways,Banglore,New Delhi,710,1.0,11087,12,3,22,55,10,45
9138,IndiGo,Kolkata,Banglore,155,0.0,4174,12,4,22,15,0,50
9139,Jet Airways,Delhi,Cochin,1225,1.0,10262,9,6,8,0,4,25
9140,Jet Airways,Delhi,Cochin,1620,2.0,12609,15,6,9,35,12,35
9141,Vistara,Banglore,Delhi,160,0.0,4668,3,6,7,0,9,40
9142,SpiceJet,Mumbai,Hyderabad,90,0.0,1965,24,5,22,45,0,15
9143,IndiGo,Mumbai,Hyderabad,90,0.0,4049,1,6,6,25,7,55
9144,Air India,Kolkata,Banglore,150,0.0,5195,12,4,14,15,16,45
9145,IndiGo,Kolkata,Banglore,155,0.0,4804,18,5,20,20,22,55
9146,IndiGo,Banglore,New Delhi,170,0.0,7648,3,3,13,0,15,50
9147,IndiGo,Chennai,Kolkata,140,0.0,3850,3,5,7,55,10,15
9148,Air India,Banglore,Delhi,165,0.0,6121,15,4,10,0,12,45
9149,IndiGo,Chennai,Kolkata,145,0.0,3540,18,6,5,15,7,40
9150,Jet Airways,Banglore,New Delhi,340,1.0,9134,15,3,5,45,11,25
9151,Jet Airways,Kolkata,Banglore,1660,1.0,10844,6,6,18,55,22,35
9152,IndiGo,Chennai,Kolkata,140,0.0,5277,3,6,22,5,0,25
9153,IndiGo,Delhi,Cochin,300,1.0,5073,6,4,16,0,21,0
9154,SpiceJet,Kolkata,Banglore,155,0.0,3841,24,6,6,55,9,30
9155,Multiple carriers,Delhi,Cochin,690,1.0,10877,3,6,7,30,19,0
9156,Jet Airways,Delhi,Cochin,1575,1.0,5406,27,3,17,30,19,45
9157,Jet Airways,Kolkata,Banglore,1005,1.0,14151,9,6,17,0,9,45
9158,Jet Airways,Delhi,Cochin,1090,2.0,14237,3,6,18,25,12,35
9159,IndiGo,Mumbai,Hyderabad,90,0.0,2754,24,6,1,40,3,10
9160,Air India,Kolkata,Banglore,805,1.0,11306,18,5,7,0,20,25
9161,Air Asia,Kolkata,Banglore,720,1.0,5192,1,5,22,40,10,40
9162,Vistara,Chennai,Kolkata,135,0.0,3687,12,6,7,5,9,20
9163,Multiple carriers,Delhi,Cochin,910,1.0,12192,3,6,3,50,19,0
9164,Jet Airways,Delhi,Cochin,360,1.0,12898,27,5,13,0,19,0
9165,Jet Airways,Delhi,Cochin,1395,1.0,14924,9,6,19,45,19,0
